TC_name,Year,Month,Day,Time,Intensity,Lat,Lon,Min Pressure (hPa),Max 10-Min Mean Wind(knot),CI,FT,STRONG_NE_RAD,STRONG_SE_RAD,STRONG_SW_RAD,STRONG_NW_RAD,GALE_NE_RAD,GALE_SE_RAD,GALE_SW_RAD,GALE_NW_RAD,STORM_NE_RAD,STORM_SE_RAD,STORM_SW_RAD,STORM_NW_RAD,HUR_NE_RAD,HUR_SE_RAD,HUR_SW_RAD,HUR_NW_RAD
KYLE,1993,11,21,6,TS,1180,12060,994,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KYLE,1993,11,21,12,TS,1190,11940,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KYLE,1993,11,21,18,TS,1200,11820,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KYLE,1993,11,22,0,STS,1220,11700,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KYLE,1993,11,22,6,STS,1240,11580,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KYLE,1993,11,22,12,STS,1270,11450,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KYLE,1993,11,22,18,T,1280,11310,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KYLE,1993,11,23,0,T,1280,11170,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KYLE,1993,11,23,6,T,1290,11040,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KYLE,1993,11,23,12,T,1300,10920,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KYLE,1993,11,23,18,STS,1310,10800,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KYLE,1993,11,24,0,TS,1340,10640,995,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KYLE,1993,11,24,6,TD,1400,10500,1005,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,1,6,TD,610,14920,1004,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,1,12,TD,670,14740,1004,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,1,18,TD,740,14560,1004,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,2,0,TD,820,14390,1004,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,2,6,TD,900,14210,1002,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,2,12,TD,990,14030,1002,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,2,18,TD,1070,13830,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,3,0,TD,1120,13620,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,3,6,TS,1160,13420,995,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,3,12,TS,1210,13230,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,3,18,STS,1280,13080,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,4,0,STS,1370,12950,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,4,6,STS,1410,12800,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,4,12,STS,1420,12680,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,4,18,T,1430,12580,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,5,0,T,1430,12490,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,5,6,T,1430,12400,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,5,12,STS,1410,12320,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,5,18,STS,1390,12230,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,6,0,STS,1370,12130,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,6,6,STS,1350,12030,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,6,12,TS,1320,11930,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,6,18,TS,1290,11840,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,7,0,STS,1250,11760,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,7,6,STS,1220,11680,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,7,12,STS,1180,11590,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,7,18,STS,1140,11490,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,8,0,STS,1110,11350,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,8,6,T,1110,11200,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,8,12,T,1140,11060,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,8,18,STS,1200,10940,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,9,0,TS,1270,10780,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
LOLA,1993,12,9,6,TD,1370,10590,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,3,0,TD,700,15620,1004,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,3,6,TD,700,15400,1002,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,3,12,TD,700,15190,1002,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,3,18,TD,700,14980,1002,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,4,0,TD,710,14780,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,4,6,TD,730,14580,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,4,12,TD,770,14390,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,4,18,TS,820,14220,995,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,5,0,TS,880,14060,995,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,5,6,TS,940,13900,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,5,12,STS,1000,13740,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,5,18,STS,1050,13580,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,6,0,STS,1130,13430,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,6,6,STS,1230,13300,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,6,12,STS,1330,13190,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,6,18,STS,1420,13110,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,7,0,STS,1480,13040,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,7,6,STS,1530,12990,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,7,12,STS,1580,12970,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,7,18,STS,1630,12970,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,8,0,T,1660,13000,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,8,6,T,1630,13030,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,8,12,T,1580,13000,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,8,18,T,1520,12950,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,9,0,T,1460,12860,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,9,6,T,1400,12760,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,9,12,T,1340,12640,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,9,18,T,1290,12520,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,10,0,T,1250,12410,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,10,6,STS,1250,12300,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,10,12,STS,1240,12210,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,10,18,TS,1230,12140,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,11,0,TS,1200,12070,995,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,11,6,TS,1170,11990,995,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,11,12,TD,1140,11900,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,11,18,TD,1110,11810,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,12,0,TS,1100,11730,995,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,12,6,TS,1090,11650,995,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,12,12,TS,1090,11580,995,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,12,18,TS,1090,11510,995,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,13,0,TS,1090,11440,995,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,13,6,TS,1090,11370,995,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MANNY,1993,12,13,12,TD,1090,11300,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,11,18,TD,1130,14070,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,12,0,TD,1180,13920,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,12,6,TD,1240,13780,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,12,12,TS,1300,13690,995,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,12,18,TS,1370,13630,995,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,13,0,TS,1420,13580,995,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,13,6,TS,1490,13540,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,13,12,TS,1550,13500,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,13,18,TS,1620,13480,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,14,0,TS,1660,13540,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,14,6,STS,1700,13600,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,14,12,STS,1760,13660,985,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,14,18,STS,1840,13710,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,15,0,T,1940,13720,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,15,6,T,2030,13730,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,15,12,T,2120,13770,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,15,18,T,2220,13830,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,16,0,T,2310,13920,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,16,6,T,2400,14040,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,16,12,STS,2480,14200,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,16,18,STS,2580,14380,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,17,0,TS,2720,14560,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,17,6,TS,2910,14680,995,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,17,12,TS,3080,14840,995,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAGE,1994,5,17,18,TS,3220,15020,995,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,7,6,TD,2560,14500,1004,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,7,12,TD,2540,14470,1004,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,7,18,TD,2530,14430,1002,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,8,0,TS,2520,14390,1000,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,8,6,TS,2520,14350,1000,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,8,12,TS,2520,14300,1000,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,8,18,TS,2520,14230,995,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,9,0,TS,2490,14150,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,9,6,TS,2460,14060,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,9,12,STS,2450,13980,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,9,18,STS,2430,13910,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,10,0,STS,2380,13860,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,10,6,STS,2320,13850,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,10,12,STS,2310,13890,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,10,18,STS,2350,13910,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,11,0,STS,2400,13900,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,11,6,STS,2500,13830,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,11,12,STS,2580,13740,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,11,18,STS,2660,13640,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,12,0,T,2730,13530,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,12,6,T,2810,13410,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,12,12,T,2870,13290,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,12,18,T,2930,13160,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,13,0,T,2990,13030,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,13,6,T,3050,12880,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,13,12,T,3110,12740,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,13,18,T,3160,12600,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,14,0,T,3200,12470,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,14,6,T,3230,12360,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,14,12,STS,3260,12260,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,14,18,STS,3300,12200,980,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,15,0,STS,3380,12180,980,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,15,6,STS,3510,12190,980,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ELLIE,1994,8,15,12,STS,3640,12200,980,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,8,27,12,TD,1910,16300,1004,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,8,27,18,TD,1990,16310,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,8,28,0,TS,2060,16320,998,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,8,28,6,TS,2130,16330,998,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,8,28,12,TS,2210,16330,994,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,8,28,18,TS,2300,16320,994,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,8,29,0,TS,2380,16280,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,8,29,6,TS,2460,16240,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,8,29,12,TS,2530,16170,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,8,29,18,TS,2600,16100,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,8,30,0,STS,2650,16010,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,8,30,6,STS,2690,15950,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,8,30,12,STS,2730,15910,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,8,30,18,STS,2770,15900,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,8,31,0,T,2820,15890,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,8,31,6,T,2880,15890,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,8,31,12,T,2950,15890,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,8,31,18,T,3020,15890,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,9,1,0,T,3080,15910,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,9,1,6,T,3140,15950,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,9,1,12,STS,3200,16000,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,9,1,18,STS,3250,16050,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,9,2,0,STS,3300,16070,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,9,2,6,STS,3360,16080,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,9,2,12,TS,3430,16100,985,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,9,2,18,TS,3500,16130,985,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,9,3,0,TS,3570,16190,985,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,9,3,6,TS,3710,16290,985,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,9,3,12,TS,3860,16370,985,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,9,3,18,TS,4000,16460,985,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,9,4,0,TS,4140,16560,985,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IVY,1994,9,4,6,TS,4250,16710,985,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,5,6,TD,2040,14080,1004,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,5,12,TD,2140,14080,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,5,18,TD,2230,14080,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,6,0,TS,2310,14080,998,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,6,6,TS,2380,14080,998,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,6,12,TS,2430,14070,994,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,6,18,TS,2460,14050,994,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,7,0,TS,2490,14030,994,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,7,6,TS,2520,14010,994,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,7,12,TS,2550,13990,994,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,7,18,TS,2580,13980,994,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,8,0,TS,2630,13970,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,8,6,STS,2690,13960,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,8,12,STS,2740,13960,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,8,18,STS,2780,13960,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,9,0,T,2820,13980,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,9,6,T,2850,13990,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,9,12,T,2880,14000,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,9,18,T,2930,13990,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,10,0,T,2980,13960,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,10,6,T,3040,13910,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,10,12,T,3100,13930,960,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,10,18,T,3160,13980,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,11,0,T,3250,14080,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,11,6,T,3380,14230,970,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,11,12,STS,3520,14400,980,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,11,18,STS,3710,14590,985,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
KINNA,1994,9,12,0,TS,3920,14820,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAT,1994,9,21,0,TD,1490,16750,1005,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAT,1994,9,21,6,TD,1480,16650,1005,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAT,1994,9,21,12,TD,1480,16560,1000,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAT,1994,9,21,18,TS,1500,16490,998,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAT,1994,9,22,0,TS,1570,16430,998,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAT,1994,9,22,6,TS,1660,16390,998,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAT,1994,9,22,12,TS,1780,16370,994,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAT,1994,9,22,18,TS,1940,16340,990,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAT,1994,9,23,0,STS,2070,16310,975,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PAT,1994,9,23,6,T,2200,16270,965,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
